"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127487 13 6 1 3
"3" 32 35 127474 24 3 3 5
"4" 48 38 127470 23 5 3 7
"5" 64 50 127455 33 3 3 11
"6" 80 60 127447 36 9 3 12
"7" 96 80 127426 48 10 5 17
"8" 112 110 127397 72 12 6 20
"9" 128 143 127365 95 15 11 22
"10" 144 182 127323 118 20 13 31
"11" 160 237 127269 153 25 18 41
"12" 176 301 127199 188 30 28 55
"13" 192 366 127132 218 39 36 73
"14" 208 468 127036 277 48 46 97
"15" 224 581 126911 336 68 56 121
"16" 240 761 126727 444 94 68 155
"17" 256 954 126523 556 113 87 198
"18" 272 1225 126247 726 141 112 246
"19" 288 1594 125874 978 156 142 318
"20" 304 2020 125439 1244 190 176 410
"21" 320 2569 124851 1574 243 211 541
"22" 336 3339 124087 2062 333 268 676
"23" 352 4235 123166 2620 408 341 866
"24" 368 5359 122022 3301 538 423 1097
"25" 384 6798 120538 4163 736 530 1369
"26" 400 8665 118582 5275 952 691 1747
"27" 416 11057 116185 6737 1173 907 2240
"28" 432 14098 113079 8587 1490 1168 2853
"29" 448 17658 109415 10626 1957 1484 3591
"30" 464 22242 104698 13278 2401 1963 4600
"31" 480 27622 99193 16272 3013 2504 5833
"32" 496 33899 92800 19584 3747 3190 7378
"33" 512 41396 85116 23477 4605 3991 9323
"34" 528 49947 76421 27603 5666 5017 11661
"35" 544 59574 66611 31864 6930 6223 14557
"36" 560 69504 56488 35721 8012 7744 18027
"37" 576 79708 46165 38660 9630 9438 21980
"38" 592 89767 36054 40606 11008 11461 26692
"39" 608 99123 26704 40929 12403 13820 31971
"40" 624 107391 18498 39590 13423 16433 37945
"41" 640 113955 12069 36344 14115 19129 44367
"42" 656 118835 7337 31750 14424 21891 50770
"43" 672 122217 4234 26092 14070 24717 57338
"44" 688 124215 2388 20339 12877 27363 63636
"45" 704 125510 1347 14940 11632 29773 69165
"46" 720 126208 794 10388 9883 31907 74030
"47" 736 126718 466 7047 7963 33640 78068
"48" 752 126968 310 4491 6282 34988 81207
"49" 768 127148 222 2771 4634 36035 83708
"50" 784 127238 179 1670 3311 36781 85476
"51" 800 127296 147 964 2279 37303 86750
