"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 27 127481 17 6 3 1
"3" 32 39 127471 29 2 4 4
"4" 48 45 127463 32 3 4 6
"5" 64 57 127451 36 10 4 7
"6" 80 80 127426 51 14 6 9
"7" 96 109 127397 73 13 7 16
"8" 112 132 127376 90 12 9 21
"9" 128 161 127347 98 24 11 28
"10" 144 224 127283 143 31 16 34
"11" 160 280 127215 180 33 22 45
"12" 176 381 127122 255 35 28 63
"13" 192 480 127016 321 50 32 77
"14" 208 620 126873 406 65 46 103
"15" 224 787 126698 511 75 64 137
"16" 240 1011 126478 645 99 81 186
"17" 256 1299 126173 820 129 99 251
"18" 272 1656 125799 1043 169 120 324
"19" 288 2114 125338 1315 213 158 428
"20" 304 2711 124731 1669 288 204 550
"21" 320 3459 123968 2150 360 259 690
"22" 336 4371 123018 2667 501 346 857
"23" 352 5631 121721 3439 623 456 1113
"24" 368 7212 120124 4432 737 597 1446
"25" 384 9134 118133 5592 922 778 1842
"26" 400 11503 115695 6982 1173 983 2365
"27" 416 14534 112598 8719 1580 1243 2992
"28" 432 18286 108746 10861 1983 1612 3830
"29" 448 22808 104099 13439 2450 2070 4849
"30" 464 28300 98456 16511 3044 2616 6129
"31" 480 34936 91724 20126 3795 3300 7715
"32" 496 42601 83933 24086 4721 4160 9634
"33" 512 51051 75288 28081 5756 5205 12009
"34" 528 60575 65564 32159 7125 6444 14847
"35" 544 70862 55183 36068 8470 7975 18349
"36" 560 81066 44853 38954 9805 9821 22486
"37" 576 91085 34704 40646 11218 11874 27347
"38" 592 100355 25499 40859 12502 14161 32833
"39" 608 108208 17664 39271 13397 16694 38846
"40" 624 114679 11374 35934 14209 19428 45108
"41" 640 119350 6828 31112 14327 22288 51623
"42" 656 122555 3892 25512 13793 25033 58217
"43" 672 124476 2163 19679 12763 27575 64459
"44" 688 125646 1250 14293 11349 29905 70099
"45" 704 126316 717 9905 9626 31977 74808
"46" 720 126749 445 6589 7607 33664 78889
"47" 736 127012 284 4153 5917 35033 81909
"48" 752 127153 207 2517 4346 36004 84286
"49" 768 127254 156 1522 3094 36747 85891
"50" 784 127329 117 902 2098 37260 87069
"51" 800 127354 103 512 1402 37606 87834
