"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 32 127478 22 5 2 3
"3" 32 47 127462 37 3 3 4
"4" 48 47 127461 35 3 3 6
"5" 64 61 127447 44 7 3 7
"6" 80 82 127425 55 12 3 12
"7" 96 109 127398 70 15 7 17
"8" 112 148 127361 99 19 9 21
"9" 128 192 127307 123 30 11 28
"10" 144 265 127237 176 29 20 40
"11" 160 343 127160 224 38 28 53
"12" 176 439 127058 291 41 33 74
"13" 192 545 126950 342 62 42 99
"14" 208 690 126809 418 80 60 132
"15" 224 884 126604 526 104 80 174
"16" 240 1125 126361 689 114 100 222
"17" 256 1445 126028 894 137 131 283
"18" 272 1799 125665 1107 172 162 358
"19" 288 2332 125130 1440 250 199 443
"20" 304 2986 124457 1836 327 246 577
"21" 320 3764 123647 2294 398 320 752
"22" 336 4765 122629 2914 492 402 957
"23" 352 6098 121252 3771 607 500 1220
"24" 368 7719 119585 4722 821 645 1531
"25" 384 9798 117466 5931 1060 821 1986
"26" 400 12411 114800 7537 1273 1075 2526
"27" 416 15529 111577 9358 1642 1354 3175
"28" 432 19344 107698 11480 2101 1720 4043
"29" 448 24255 102647 14257 2666 2144 5188
"30" 464 30171 96577 17610 3228 2723 6610
"31" 480 36945 89630 21219 3931 3451 8344
"32" 496 44713 81756 25110 4900 4299 10404
"33" 512 53555 72749 29099 6110 5356 12990
"34" 528 63400 62704 33293 7313 6639 16155
"35" 544 73479 52490 36699 8673 8238 19869
"36" 560 83921 41946 39562 10072 10040 24247
"37" 576 93651 32159 40798 11445 12197 29211
"38" 592 102514 23342 40552 12783 14494 34685
"39" 608 110109 15809 38496 13788 17096 40729
"40" 624 116099 10028 34639 14348 19853 47259
"41" 640 120322 5939 29670 14218 22607 53827
"42" 656 123178 3335 23927 13744 25273 60234
"43" 672 124807 1898 18119 12607 27869 66212
"44" 688 125826 1071 13077 11012 30155 71582
"45" 704 126440 640 8945 9162 32143 76190
"46" 720 126827 407 5916 7277 33729 79905
"47" 736 127044 273 3699 5585 35026 82734
"48" 752 127187 199 2258 4090 35935 84904
"49" 768 127274 150 1332 2876 36590 86476
"50" 784 127329 124 776 1920 37080 87553
"51" 800 127356 111 458 1276 37362 88260
