"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 26 127484 16 7 0 3
"3" 32 38 127472 28 4 1 5
"4" 48 43 127467 30 4 3 6
"5" 64 58 127450 38 8 3 9
"6" 80 70 127439 40 9 7 14
"7" 96 95 127411 59 7 7 22
"8" 112 123 127386 74 12 8 29
"9" 128 156 127350 92 20 9 35
"10" 144 200 127306 122 18 16 44
"11" 160 248 127255 149 20 22 57
"12" 176 316 127184 187 35 24 70
"13" 192 412 127083 248 48 29 87
"14" 208 544 126952 346 55 35 108
"15" 224 680 126814 432 53 54 141
"16" 240 860 126619 531 103 62 164
"17" 256 1104 126370 685 124 87 208
"18" 272 1485 125985 930 180 112 263
"19" 288 1887 125552 1190 199 153 345
"20" 304 2372 125075 1468 270 191 443
"21" 320 3024 124406 1861 336 256 571
"22" 336 3919 123500 2417 435 339 728
"23" 352 4993 122387 3082 524 426 961
"24" 368 6337 120993 3898 650 549 1240
"25" 384 8111 119214 4986 842 699 1584
"26" 400 10144 117110 6180 1071 884 2009
"27" 416 12857 114318 7808 1362 1133 2554
"28" 432 16208 110860 9812 1677 1436 3283
"29" 448 20243 106754 12115 2120 1813 4195
"30" 464 25000 101829 14758 2707 2276 5259
"31" 480 31086 95677 18125 3424 2896 6641
"32" 496 37992 88593 21709 4242 3686 8355
"33" 512 45946 80463 25599 5153 4635 10559
"34" 528 54977 71329 29722 6418 5714 13123
"35" 544 64865 61276 33820 7680 7119 16246
"36" 560 75176 50812 37359 9146 8718 19953
"37" 576 85674 40277 40142 10439 10590 24503
"38" 592 95360 30476 41155 11855 12788 29562
"39" 608 104137 21694 40681 13035 15225 35196
"40" 624 111395 14534 38045 14050 17866 41434
"41" 640 117020 9072 34016 14353 20698 47953
"42" 656 120962 5332 28701 14280 23463 54518
"43" 672 123533 3002 22825 13597 26164 60947
"44" 688 125086 1665 17165 12302 28673 66946
"45" 704 126005 961 12219 10645 30890 72251
"46" 720 126520 564 8210 8882 32736 76692
"47" 736 126858 377 5399 6922 34208 80329
"48" 752 127089 252 3426 5176 35416 83071
"49" 768 127203 189 2086 3794 36249 85074
"50" 784 127283 148 1202 2674 36830 86577
"51" 800 127327 132 694 1760 37275 87598
