"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127486 13 5 1 4
"3" 32 31 127478 21 2 2 6
"4" 48 37 127472 24 4 2 7
"5" 64 53 127457 37 3 2 11
"6" 80 64 127445 43 4 4 13
"7" 96 79 127430 51 5 6 17
"8" 112 98 127408 59 7 11 21
"9" 128 115 127393 70 7 14 24
"10" 144 150 127356 91 17 16 26
"11" 160 206 127299 130 24 19 33
"12" 176 264 127241 168 32 24 40
"13" 192 337 127161 211 34 32 60
"14" 208 439 127065 279 41 37 82
"15" 224 554 126941 342 55 46 111
"16" 240 685 126800 410 69 59 147
"17" 256 873 126614 529 91 71 182
"18" 272 1127 126364 671 137 97 222
"19" 288 1412 126057 857 136 128 291
"20" 304 1803 125647 1101 174 165 363
"21" 320 2291 125151 1401 226 208 456
"22" 336 2852 124585 1725 272 267 588
"23" 352 3612 123804 2181 368 327 736
"24" 368 4571 122818 2749 451 420 951
"25" 384 5792 121558 3489 579 531 1193
"26" 400 7297 120027 4378 774 651 1494
"27" 416 9204 118076 5510 980 812 1902
"28" 432 11656 115541 6961 1247 1044 2404
"29" 448 14775 112368 8831 1564 1319 3061
"30" 464 18424 108566 10989 1930 1640 3865
"31" 480 22936 103967 13530 2493 2096 4817
"32" 496 28452 98385 16581 3090 2674 6107
"33" 512 35233 91428 20252 3864 3350 7767
"34" 528 42948 83501 24327 4678 4204 9739
"35" 544 51498 74884 28360 5715 5212 12211
"36" 560 60958 65243 32226 7029 6516 15187
"37" 576 71009 54977 35855 8392 8022 18740
"38" 592 81423 44435 38899 9822 9768 22934
"39" 608 91365 34467 40579 11232 11806 27748
"40" 624 100340 25490 40382 12497 14180 33281
"41" 640 108324 17554 38870 13520 16704 39230
"42" 656 114721 11271 35666 14093 19435 45527
"43" 672 119314 6917 30815 14201 22285 52013
"44" 688 122384 4054 25060 13863 25086 58375
"45" 704 124399 2277 19453 12795 27656 64495
"46" 720 125534 1312 14080 11368 30042 70044
"47" 736 126290 745 9804 9622 32134 74730
"48" 752 126715 463 6511 7699 33788 78717
"49" 768 126975 320 4206 5796 35127 81846
"50" 784 127129 232 2591 4289 36134 84115
"51" 800 127225 193 1535 3105 36832 85753
