"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127486 14 5 1 4
"3" 32 30 127480 20 2 3 5
"4" 48 36 127472 26 2 3 5
"5" 64 48 127462 34 4 3 7
"6" 80 59 127451 38 7 5 9
"7" 96 75 127435 47 7 8 13
"8" 112 101 127406 63 12 10 16
"9" 128 138 127370 87 15 12 24
"10" 144 191 127316 124 20 17 30
"11" 160 244 127261 159 24 19 42
"12" 176 303 127200 196 33 26 48
"13" 192 388 127111 244 45 33 66
"14" 208 487 127007 303 65 41 78
"15" 224 639 126857 396 76 52 115
"16" 240 831 126657 525 75 66 165
"17" 256 1076 126412 674 110 86 206
"18" 272 1345 126129 825 148 100 272
"19" 288 1727 125742 1082 173 135 337
"20" 304 2245 125205 1405 242 163 435
"21" 320 2801 124628 1714 310 216 561
"22" 336 3589 123832 2196 391 284 718
"23" 352 4554 122847 2782 508 359 905
"24" 368 5766 121575 3531 613 464 1158
"25" 384 7380 119929 4546 782 592 1460
"26" 400 9299 117953 5709 936 770 1884
"27" 416 11781 115447 7174 1239 971 2397
"28" 432 14808 112334 8936 1610 1239 3023
"29" 448 18675 108375 11201 2049 1607 3818
"30" 464 23367 103572 13947 2535 2022 4863
"31" 480 28971 97822 17043 3205 2549 6174
"32" 496 35662 91012 20582 4014 3255 7811
"33" 512 43353 83115 24453 4910 4183 9807
"34" 528 52144 74193 28554 6026 5280 12284
"35" 544 61840 64362 32863 6989 6611 15377
"36" 560 71932 54095 36494 8452 8123 18863
"37" 576 82011 43880 39167 9757 9998 23089
"38" 592 91754 34049 40598 11177 12147 27832
"39" 608 100839 24969 40540 12515 14490 33294
"40" 624 108858 17086 38933 13436 17089 39400
"41" 640 115200 10927 35374 14344 19802 45680
"42" 656 119753 6507 30592 14244 22595 52322
"43" 672 122774 3692 24906 13813 25294 58761
"44" 688 124572 2045 19159 12771 27877 64765
"45" 704 125720 1191 13924 11306 30186 70304
"46" 720 126368 696 9536 9682 32174 74976
"47" 736 126771 421 6255 7735 33915 78866
"48" 752 127036 287 4022 5826 35215 81973
"49" 768 127174 214 2445 4235 36211 84283
"50" 784 127250 167 1470 2978 36887 85915
"51" 800 127313 144 831 2045 37384 87053
