"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 27 127483 17 4 2 4
"3" 32 37 127473 25 4 3 5
"4" 48 45 127464 31 3 4 7
"5" 64 52 127456 35 4 4 9
"6" 80 62 127447 38 6 6 12
"7" 96 86 127423 52 11 7 16
"8" 112 104 127403 63 13 9 19
"9" 128 138 127368 87 8 14 29
"10" 144 171 127336 105 18 16 32
"11" 160 217 127286 133 24 18 42
"12" 176 279 127217 165 35 22 57
"13" 192 389 127113 240 46 27 76
"14" 208 495 127001 300 47 46 102
"15" 224 591 126887 353 61 56 121
"16" 240 784 126705 488 73 71 152
"17" 256 987 126494 624 84 95 184
"18" 272 1260 126218 781 126 117 236
"19" 288 1632 125833 1008 180 145 299
"20" 304 2083 125366 1268 235 185 395
"21" 320 2679 124764 1631 292 237 519
"22" 336 3398 124017 2070 370 294 664
"23" 352 4316 123084 2602 473 382 859
"24" 368 5489 121900 3339 596 492 1062
"25" 384 6945 120397 4211 731 622 1381
"26" 400 8877 118403 5400 935 751 1791
"27" 416 11301 115918 6890 1183 958 2270
"28" 432 14277 112868 8618 1532 1224 2903
"29" 448 17909 109124 10741 1884 1572 3712
"30" 464 22453 104491 13377 2391 2012 4673
"31" 480 27855 98967 16393 3031 2561 5870
"32" 496 34314 92369 19909 3773 3194 7438
"33" 512 41881 84643 23717 4688 4081 9395
"34" 528 50471 75879 27864 5745 5074 11788
"35" 544 59895 66272 31950 6936 6334 14675
"36" 560 69934 56079 35588 8322 7819 18205
"37" 576 80256 45710 38637 9793 9526 22300
"38" 592 90035 35695 40224 11025 11623 27163
"39" 608 99342 26490 40538 12357 13944 32503
"40" 624 107461 18470 39142 13380 16489 38450
"41" 640 114110 11938 36174 14035 19179 44722
"42" 656 118921 7262 31614 14197 21811 51299
"43" 672 122256 4142 26036 13853 24621 57746
"44" 688 124209 2401 20135 12996 27309 63769
"45" 704 125399 1421 14681 11521 29749 69448
"46" 720 126215 828 10383 9765 31827 74240
"47" 736 126637 515 6833 8025 33582 78197
"48" 752 126952 329 4367 6132 35012 81441
"49" 768 127114 233 2704 4488 36056 83866
"50" 784 127233 189 1642 3135 36796 85660
"51" 800 127295 158 972 2150 37250 86923
