"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 31 127479 21 4 2 4
"3" 32 46 127463 36 3 2 5
"4" 48 58 127450 44 4 2 8
"5" 64 78 127432 58 6 5 9
"6" 80 95 127413 65 11 6 13
"7" 96 123 127381 78 18 8 19
"8" 112 188 127318 125 21 12 30
"9" 128 245 127256 162 22 18 43
"10" 144 319 127177 202 33 24 60
"11" 160 415 127079 266 51 28 70
"12" 176 546 126953 360 54 34 98
"13" 192 716 126777 476 67 45 128
"14" 208 895 126584 567 103 59 166
"15" 224 1163 126313 735 132 77 219
"16" 240 1521 125934 950 181 105 285
"17" 256 2016 125430 1278 217 152 369
"18" 272 2600 124842 1663 263 203 471
"19" 288 3293 124127 2065 362 267 599
"20" 304 4209 123186 2646 396 346 821
"21" 320 5315 122051 3296 541 420 1058
"22" 336 6816 120499 4190 729 548 1349
"23" 352 8722 118579 5349 941 699 1733
"24" 368 11016 116228 6695 1192 908 2221
"25" 384 13889 113280 8352 1525 1146 2866
"26" 400 17505 109582 10464 1895 1462 3684
"27" 416 21973 104949 13072 2433 1816 4652
"28" 432 27373 99418 16065 3072 2355 5881
"29" 448 34015 92710 19833 3793 2982 7407
"30" 464 41580 84885 23760 4662 3823 9335
"31" 480 49993 76368 27854 5591 4861 11687
"32" 496 59414 66822 31870 6932 6112 14500
"33" 512 69348 56694 35507 8266 7597 17978
"34" 528 79844 46037 38606 9720 9353 22165
"35" 544 90159 35710 40603 11135 11398 27023
"36" 560 99452 26399 41059 12302 13683 32408
"37" 576 107534 18309 39602 13434 16114 38384
"38" 592 114141 11822 36644 13984 18738 44775
"39" 608 119058 7116 31832 14391 21518 51317
"40" 624 122233 4100 25968 14193 24315 57757
"41" 640 124354 2290 20289 13198 26969 63898
"42" 656 125510 1346 14866 11675 29348 69621
"43" 672 126244 778 10351 9893 31382 74618
"44" 688 126722 472 6806 8100 33179 78637
"45" 704 126977 309 4339 6169 34578 81891
"46" 720 127154 211 2645 4519 35594 84396
"47" 736 127272 159 1588 3235 36345 86104
"48" 752 127322 129 937 2216 36852 87317
"49" 768 127360 116 554 1406 37236 88164
"50" 784 127382 103 314 921 37461 88686
"51" 800 127398 98 177 567 37623 89031
