"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 20 127488 10 2 3 5
"3" 32 26 127482 16 0 3 7
"4" 48 29 127479 17 2 3 7
"5" 64 35 127474 20 4 3 8
"6" 80 48 127461 29 5 4 10
"7" 96 58 127451 35 5 5 13
"8" 112 82 127427 50 9 5 18
"9" 128 101 127407 66 7 6 22
"10" 144 128 127379 84 14 7 23
"11" 160 160 127346 101 19 8 32
"12" 176 227 127279 144 31 10 42
"13" 192 302 127204 195 35 16 56
"14" 208 392 127105 255 41 23 73
"15" 224 492 127010 322 48 32 90
"16" 240 618 126874 393 59 42 124
"17" 256 799 126693 507 86 53 153
"18" 272 1018 126467 637 106 71 204
"19" 288 1298 126178 803 127 97 271
"20" 304 1644 125831 1016 167 127 334
"21" 320 2089 125370 1273 227 161 428
"22" 336 2662 124780 1635 273 219 535
"23" 352 3361 124057 2041 365 281 674
"24" 368 4333 123077 2624 492 347 870
"25" 384 5489 121897 3338 565 461 1125
"26" 400 6960 120361 4256 700 581 1423
"27" 416 8709 118596 5275 867 745 1822
"28" 432 10846 116379 6485 1102 937 2322
"29" 448 13650 113510 8089 1463 1195 2903
"30" 464 17117 109961 10107 1819 1523 3668
"31" 480 21310 105671 12529 2301 1907 4573
"32" 496 26453 100385 15468 2859 2398 5728
"33" 512 32628 94099 18793 3592 3043 7200
"34" 528 39837 86737 22562 4412 3842 9021
"35" 544 48130 78305 26625 5487 4828 11190
"36" 560 57320 68910 30666 6744 6037 13873
"37" 576 67267 58834 34612 7917 7438 17300
"38" 592 77587 48395 37879 9303 9080 21325
"39" 608 87535 38306 40033 10535 11038 25929
"40" 624 96965 28900 40650 11972 13216 31127
"41" 640 105400 20418 39708 13265 15572 36855
"42" 656 112348 13621 36937 14014 18308 43089
"43" 672 117680 8470 32668 14232 21166 49614
"44" 688 121435 4917 27572 14028 23838 55997
"45" 704 123742 2829 21571 13462 26480 62229
"46" 720 125210 1616 16111 12084 28991 68024
"47" 736 126030 900 11409 10270 31196 73155
"48" 752 126616 519 7746 8432 32996 77442
"49" 768 126945 334 5036 6535 34454 80920
"50" 784 127140 220 3188 4878 35593 83481
"51" 800 127245 164 1888 3494 36406 85457
