"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 33 127477 23 6 2 2
"3" 32 41 127468 29 3 4 5
"4" 48 52 127457 37 4 4 7
"5" 64 71 127439 50 6 5 10
"6" 80 82 127425 56 8 7 11
"7" 96 104 127402 67 14 10 13
"8" 112 144 127360 92 18 12 22
"9" 128 194 127311 127 16 16 35
"10" 144 233 127272 149 16 22 46
"11" 160 291 127214 180 31 26 54
"12" 176 373 127124 225 46 29 73
"13" 192 492 127005 293 53 40 106
"14" 208 623 126878 379 59 58 127
"15" 224 785 126705 488 67 76 154
"16" 240 980 126498 599 90 94 197
"17" 256 1233 126238 742 135 106 250
"18" 272 1587 125876 933 177 138 339
"19" 288 2034 125415 1223 212 179 420
"20" 304 2601 124837 1573 248 238 542
"21" 320 3280 124130 1996 312 290 682
"22" 336 4169 123229 2532 404 351 882
"23" 352 5246 122123 3151 551 440 1104
"24" 368 6694 120665 4009 709 576 1400
"25" 384 8461 118818 5045 929 719 1768
"26" 400 10773 116455 6455 1118 930 2270
"27" 416 13601 113542 8161 1387 1186 2867
"28" 432 16964 110107 10057 1807 1475 3625
"29" 448 21318 105658 12605 2280 1867 4566
"30" 464 26447 100412 15451 2863 2401 5732
"31" 480 32624 94081 18863 3568 3029 7164
"32" 496 39917 86580 22709 4355 3850 9003
"33" 512 48298 78072 26793 5420 4774 11311
"34" 528 57610 68602 30967 6599 5953 14091
"35" 544 67582 58469 34811 7942 7375 17454
"36" 560 77838 48118 38048 9375 9073 21342
"37" 576 87718 38137 39937 10705 11081 25995
"38" 592 97302 28593 40737 12019 13272 31274
"39" 608 105549 20277 39435 13360 15746 37008
"40" 624 112659 13390 36910 13980 18482 43287
"41" 640 117902 8212 32708 14057 21273 49864
"42" 656 121486 4828 27347 13911 24033 56195
"43" 672 123854 2728 21645 13173 26717 62319
"44" 688 125211 1564 16140 11851 29118 68102
"45" 704 126070 920 11463 10178 31307 73122
"46" 720 126539 600 7606 8405 33175 77353
"47" 736 126850 411 4904 6596 34638 80712
"48" 752 127058 292 3043 4905 35792 83318
"49" 768 127183 223 1785 3583 36543 85272
"50" 784 127261 187 1083 2402 37159 86617
"51" 800 127298 167 640 1590 37554 87514
