"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 19 127491 9 6 2 2
"3" 32 29 127481 19 4 3 3
"4" 48 39 127466 25 6 3 5
"5" 64 62 127447 43 6 3 10
"6" 80 76 127428 54 4 5 13
"7" 96 92 127417 62 5 10 15
"8" 112 111 127396 67 12 14 18
"9" 128 150 127358 89 18 16 27
"10" 144 199 127306 124 18 19 38
"11" 160 256 127247 158 23 22 53
"12" 176 310 127193 191 24 25 70
"13" 192 387 127116 229 37 34 87
"14" 208 497 126993 299 51 39 108
"15" 224 653 126840 394 75 53 131
"16" 240 859 126632 524 97 70 168
"17" 256 1114 126365 694 117 92 211
"18" 272 1426 126039 895 152 113 266
"19" 288 1851 125603 1154 201 149 347
"20" 304 2284 125156 1421 227 192 444
"21" 320 2912 124536 1767 330 238 577
"22" 336 3812 123616 2318 443 315 736
"23" 352 4905 122482 3004 534 415 952
"24" 368 6230 121095 3831 634 536 1229
"25" 384 7953 119372 4910 802 689 1552
"26" 400 10031 117237 6137 1075 875 1944
"27" 416 12618 114556 7690 1297 1123 2508
"28" 432 15999 111105 9689 1713 1394 3203
"29" 448 20160 106841 12118 2156 1767 4119
"30" 464 25089 101807 14893 2714 2249 5233
"31" 480 31146 95624 18235 3458 2847 6606
"32" 496 38285 88307 22039 4291 3629 8326
"33" 512 46539 79845 26117 5376 4570 10476
"34" 528 55805 70419 30490 6387 5778 13150
"35" 544 65704 60397 34521 7665 7147 16371
"36" 560 76133 49867 37915 9270 8791 20157
"37" 576 86216 39672 40102 10577 10775 24762
"38" 592 95860 30004 40871 12063 12975 29951
"39" 608 104612 21324 40260 13052 15425 35875
"40" 624 111594 14308 37682 13826 18031 42055
"41" 640 117217 8930 33600 14242 20784 48591
"42" 656 121057 5297 28307 14120 23563 55067
"43" 672 123481 3046 22424 13386 26228 61443
"44" 688 125047 1754 16778 12165 28804 67300
"45" 704 125903 1005 11976 10367 31083 72477
"46" 720 126529 588 8195 8553 32915 76866
"47" 736 126855 384 5330 6843 34363 80319
"48" 752 127065 273 3313 5093 35579 83080
"49" 768 127182 207 2022 3649 36363 85148
"50" 784 127266 165 1173 2587 36970 86536
"51" 800 127327 139 725 1736 37354 87512
