"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127487 15 4 3 3
"3" 32 30 127480 20 0 3 7
"4" 48 31 127480 18 2 4 7
"5" 64 35 127475 19 3 5 8
"6" 80 43 127466 23 5 6 9
"7" 96 60 127450 35 8 6 11
"8" 112 73 127436 43 7 8 15
"9" 128 87 127422 54 5 9 19
"10" 144 101 127405 56 9 10 26
"11" 160 128 127381 70 14 11 33
"12" 176 166 127341 95 17 14 40
"13" 192 214 127287 129 18 17 50
"14" 208 266 127242 161 21 21 63
"15" 224 320 127188 188 34 26 72
"16" 240 405 127099 231 41 39 94
"17" 256 509 126982 300 47 46 116
"18" 272 702 126794 424 83 53 142
"19" 288 869 126612 528 83 73 185
"20" 304 1128 126361 684 122 87 235
"21" 320 1481 125986 914 169 103 295
"22" 336 1889 125585 1170 189 149 381
"23" 352 2386 125072 1468 252 188 478
"24" 368 3021 124415 1831 322 242 626
"25" 384 3795 123625 2289 406 316 784
"26" 400 4835 122569 2910 513 413 999
"27" 416 6097 121262 3672 647 527 1251
"28" 432 7639 119645 4578 803 682 1576
"29" 448 9720 117552 5811 1060 869 1980
"30" 464 12284 114903 7347 1276 1112 2549
"31" 480 15409 111698 9183 1652 1387 3187
"32" 496 19277 107768 11449 2015 1754 4059
"33" 512 24061 102869 14165 2532 2216 5148
"34" 528 29712 97066 17280 3179 2784 6469
"35" 544 36361 90280 20813 3963 3534 8051
"36" 560 44219 82285 24754 5042 4374 10049
"37" 576 53134 73141 28847 6099 5520 12668
"38" 592 62829 63365 33010 7193 6830 15796
"39" 608 72928 53061 36568 8532 8364 19464
"40" 624 83137 42762 39219 10060 10156 23702
"41" 640 93188 32608 40749 11513 12271 28655
"42" 656 102317 23548 40598 12978 14608 34133
"43" 672 109941 15969 38606 13632 17351 40352
"44" 688 115875 10176 34889 14179 20100 46707
"45" 704 120173 6107 29827 14326 22843 53177
"46" 720 123012 3414 24152 13733 25497 59630
"47" 736 124813 1931 18447 12576 28057 65733
"48" 752 125862 1084 13187 11181 30351 71143
"49" 768 126420 620 9065 9340 32273 75742
"50" 784 126810 414 5938 7493 33880 79499
"51" 800 127006 288 3726 5571 35156 82553
