"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 35 127474 25 7 1 2
"3" 32 47 127464 37 3 3 4
"4" 48 53 127457 39 6 3 5
"5" 64 67 127442 47 6 4 10
"6" 80 88 127419 59 10 6 13
"7" 96 121 127388 80 15 8 18
"8" 112 154 127351 96 23 9 26
"9" 128 217 127291 147 21 13 36
"10" 144 269 127233 173 29 18 49
"11" 160 336 127160 215 32 24 65
"12" 176 439 127057 267 53 32 87
"13" 192 569 126926 355 64 43 107
"14" 208 753 126742 474 75 62 142
"15" 224 944 126549 589 92 80 183
"16" 240 1203 126280 753 124 98 228
"17" 256 1543 125923 960 162 119 302
"18" 272 1982 125491 1226 207 159 390
"19" 288 2455 124985 1493 255 212 495
"20" 304 3171 124242 1929 335 272 635
"21" 320 4059 123362 2497 409 348 805
"22" 336 5073 122320 3099 520 453 1001
"23" 352 6423 120914 3905 664 558 1296
"24" 368 8196 119098 4985 860 709 1642
"25" 384 10400 116837 6294 1115 897 2094
"26" 400 13154 113968 7933 1394 1135 2692
"27" 416 16612 110486 9976 1828 1436 3372
"28" 432 21004 105969 12627 2224 1837 4316
"29" 448 26004 100857 15417 2720 2343 5524
"30" 464 31889 94844 18499 3454 2959 6977
"31" 480 39050 87477 22200 4279 3728 8843
"32" 496 47342 79003 26328 5359 4651 11004
"33" 512 56739 69430 30757 6543 5761 13678
"34" 528 66637 59441 34649 7866 7137 16985
"35" 544 76736 49192 37759 9138 8879 20960
"36" 560 86861 39004 40028 10544 10928 25361
"37" 576 96404 29446 40755 12039 13144 30466
"38" 592 105022 20827 39955 13101 15640 36326
"39" 608 112012 13932 37283 13948 18264 42517
"40" 624 117395 8699 33215 14095 21096 48989
"41" 640 121217 5141 27913 14066 23809 55429
"42" 656 123678 2871 22071 13481 26460 61666
"43" 672 125118 1629 16394 12218 28946 67560
"44" 688 126026 944 11645 10446 31156 72779
"45" 704 126568 565 7851 8472 33115 77130
"46" 720 126880 374 5064 6659 34588 80569
"47" 736 127076 270 3166 4963 35742 83205
"48" 752 127184 199 1871 3586 36621 85106
"49" 768 127272 163 1110 2474 37199 86489
"50" 784 127309 150 640 1627 37628 87414
"51" 800 127326 143 341 1087 37884 88014
