"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 28 127481 18 8 0 2
"3" 32 49 127459 39 5 0 5
"4" 48 59 127450 47 2 2 8
"5" 64 77 127431 51 12 5 9
"6" 80 100 127408 70 11 6 13
"7" 96 144 127365 100 18 8 18
"8" 112 188 127318 124 25 12 27
"9" 128 248 127252 167 27 16 38
"10" 144 305 127196 198 35 26 46
"11" 160 405 127094 265 41 35 64
"12" 176 511 126988 323 61 46 81
"13" 192 645 126848 400 76 57 112
"14" 208 865 126625 546 97 76 146
"15" 224 1083 126397 670 117 106 190
"16" 240 1408 126071 873 149 135 251
"17" 256 1785 125680 1097 190 163 335
"18" 272 2316 125138 1434 249 209 424
"19" 288 2968 124461 1833 321 271 543
"20" 304 3797 123620 2345 415 351 686
"21" 320 4838 122562 2973 491 460 914
"22" 336 6160 121188 3766 648 578 1168
"23" 352 7832 119456 4774 840 710 1508
"24" 368 9901 117332 6046 1058 885 1912
"25" 384 12512 114692 7603 1332 1124 2453
"26" 400 15726 111381 9509 1687 1411 3119
"27" 416 19773 107223 11861 2203 1772 3937
"28" 432 24678 102217 14657 2736 2281 5004
"29" 448 30698 96083 17974 3441 2868 6415
"30" 464 37717 88925 21773 4245 3602 8097
"31" 480 45664 80706 25662 5270 4486 10246
"32" 496 54702 71525 29922 6328 5601 12851
"33" 512 64578 61481 33946 7532 7014 16086
"34" 528 74771 51256 37351 8892 8583 19945
"35" 544 84989 40910 39849 10320 10496 24324
"36" 560 94698 31106 40953 11698 12714 29333
"37" 576 103446 22398 40383 13082 15143 34838
"38" 592 110889 15072 38215 13928 17700 41046
"39" 608 116578 9455 34221 14409 20460 47488
"40" 624 120732 5580 29194 14277 23186 54075
"41" 640 123276 3211 23307 13562 26004 60403
"42" 656 124870 1845 17553 12238 28654 66425
"43" 672 125843 1083 12518 10877 30860 71588
"44" 688 126492 627 8455 9124 32863 76050
"45" 704 126849 379 5571 7127 34472 79679
"46" 720 127058 246 3548 5266 35697 82547
"47" 736 127178 198 2143 3849 36564 84622
"48" 752 127262 155 1300 2666 37180 86116
"49" 768 127328 124 782 1787 37607 87152
"50" 784 127349 116 428 1202 37898 87821
"51" 800 127379 107 240 778 38102 88259
