"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 26 127484 16 6 0 4
"3" 32 42 127466 32 3 1 6
"4" 48 49 127459 35 4 2 8
"5" 64 66 127443 44 10 2 10
"6" 80 95 127412 61 17 3 14
"7" 96 141 127365 98 18 5 20
"8" 112 189 127319 134 20 7 28
"9" 128 233 127273 164 21 10 38
"10" 144 290 127207 193 33 15 49
"11" 160 393 127099 256 49 22 66
"12" 176 532 126966 343 61 34 94
"13" 192 672 126820 436 67 46 123
"14" 208 870 126615 553 86 56 175
"15" 224 1105 126380 702 106 74 223
"16" 240 1374 126090 849 142 101 282
"17" 256 1792 125683 1110 194 131 357
"18" 272 2239 125195 1375 235 165 464
"19" 288 2930 124503 1820 307 225 578
"20" 304 3709 123712 2292 396 295 726
"21" 320 4731 122659 2907 501 375 948
"22" 336 6007 121356 3698 639 488 1182
"23" 352 7624 119693 4665 810 623 1526
"24" 368 9565 117696 5795 1033 808 1929
"25" 384 12115 115074 7318 1247 1078 2472
"26" 400 15308 111832 9180 1642 1360 3126
"27" 416 19201 107837 11478 2084 1699 3940
"28" 432 24103 102800 14352 2584 2176 4991
"29" 448 29822 96974 17542 3250 2684 6346
"30" 464 36725 89930 21180 4187 3399 7959
"31" 480 44668 81790 25133 5097 4339 10099
"32" 496 53459 72801 29283 6138 5436 12602
"33" 512 63341 62791 33385 7483 6724 15749
"34" 528 73559 52420 36982 8700 8389 19488
"35" 544 83532 42349 39366 10071 10242 23853
"36" 560 93317 32517 40662 11558 12344 28753
"37" 576 102179 23610 40223 12765 14743 34448
"38" 592 109912 15943 38335 13717 17306 40554
"39" 608 116076 9949 34849 14223 20032 46972
"40" 624 120335 5907 29810 14215 22762 53548
"41" 640 123038 3382 24006 13628 25480 59924
"42" 656 124770 1919 18303 12558 28005 65904
"43" 672 125732 1113 13021 11061 30341 71309
"44" 688 126396 645 8919 9177 32275 76025
"45" 704 126786 423 5818 7293 33913 79762
"46" 720 127012 295 3676 5435 35158 82743
"47" 736 127163 222 2248 3985 36043 84887
"48" 752 127229 187 1298 2787 36711 86433
"49" 768 127301 160 754 1871 37201 87475
"50" 784 127329 140 435 1237 37507 88150
"51" 800 127344 137 246 777 37714 88607
