"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127486 14 6 2 2
"3" 32 31 127478 20 4 4 3
"4" 48 39 127469 26 5 4 4
"5" 64 51 127459 33 7 4 7
"6" 80 70 127439 47 9 5 9
"7" 96 80 127425 50 4 11 15
"8" 112 104 127404 64 8 12 20
"9" 128 140 127368 86 13 13 28
"10" 144 184 127317 113 20 15 36
"11" 160 241 127266 159 19 19 44
"12" 176 294 127203 182 37 23 52
"13" 192 395 127105 248 48 33 66
"14" 208 506 126988 313 60 45 88
"15" 224 650 126847 405 62 63 120
"16" 240 823 126673 515 79 75 154
"17" 256 1002 126486 613 102 88 199
"18" 272 1284 126193 792 132 113 247
"19" 288 1659 125806 1020 187 143 309
"20" 304 2162 125297 1339 228 179 416
"21" 320 2795 124639 1739 306 222 528
"22" 336 3597 123818 2239 376 293 689
"23" 352 4620 122785 2838 528 375 879
"24" 368 6020 121329 3745 652 481 1142
"25" 384 7648 119667 4712 852 633 1451
"26" 400 9772 117439 6015 1069 827 1861
"27" 416 12439 114758 7632 1323 1084 2400
"28" 432 15655 111476 9542 1662 1394 3057
"29" 448 19558 107464 11738 2128 1767 3925
"30" 464 24427 102444 14513 2675 2224 5015
"31" 480 30273 96544 17655 3394 2808 6416
"32" 496 37313 89313 21449 4163 3557 8144
"33" 512 45213 81213 25420 5063 4448 10282
"34" 528 54133 72097 29608 6156 5535 12834
"35" 544 63746 62344 33506 7364 6876 16000
"36" 560 74071 51930 37071 8813 8474 19713
"37" 576 84184 41732 39388 10418 10338 24040
"38" 592 93951 31940 40600 11710 12568 29073
"39" 608 102737 23061 40308 12582 15040 34807
"40" 624 110390 15624 38142 13744 17641 40863
"41" 640 116160 9875 34326 14197 20338 47299
"42" 656 120335 5922 29342 14144 23063 53786
"43" 672 123161 3362 23670 13557 25844 60090
"44" 688 124828 1915 17938 12449 28355 66086
"45" 704 125811 1104 12943 10778 30647 71443
"46" 720 126405 676 8838 8915 32530 76122
"47" 736 126843 391 5798 7199 34095 79751
"48" 752 127060 261 3698 5398 35360 82604
"49" 768 127171 191 2251 3985 36281 84654
"50" 784 127275 153 1327 2840 36951 86157
"51" 800 127330 128 761 1944 37366 87259
