"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 32 127477 22 8 1 1
"3" 32 41 127469 31 5 1 4
"4" 48 53 127453 40 5 1 7
"5" 64 70 127440 48 11 1 10
"6" 80 96 127414 62 17 1 16
"7" 96 131 127375 92 11 3 25
"8" 112 171 127333 115 20 5 31
"9" 128 214 127286 141 21 13 39
"10" 144 278 127228 182 33 16 47
"11" 160 339 127160 204 42 25 68
"12" 176 447 127051 272 55 33 87
"13" 192 579 126910 355 63 46 115
"14" 208 742 126748 467 67 60 148
"15" 224 931 126560 581 94 77 179
"16" 240 1166 126312 718 114 103 231
"17" 256 1470 125997 894 154 137 285
"18" 272 1886 125576 1158 194 168 366
"19" 288 2449 125000 1513 253 210 473
"20" 304 3170 124262 1958 339 258 615
"21" 320 4006 123414 2486 392 335 793
"22" 336 5066 122316 3106 545 436 979
"23" 352 6506 120834 4003 709 556 1238
"24" 368 8231 119060 5078 859 691 1603
"25" 384 10507 116722 6441 1148 869 2049
"26" 400 13288 113856 8034 1523 1113 2618
"27" 416 16834 110234 10232 1821 1399 3382
"28" 432 21089 105881 12648 2262 1813 4366
"29" 448 26231 100554 15509 2851 2330 5541
"30" 464 32705 93993 19138 3678 2933 6956
"31" 480 40272 86309 23223 4433 3769 8847
"32" 496 48430 77910 27133 5419 4761 11117
"33" 512 57888 68305 31280 6742 5941 13925
"34" 528 67982 58079 35338 7987 7291 17366
"35" 544 78294 47633 38631 9265 9000 21398
"36" 560 88245 37596 40413 10786 11038 26008
"37" 576 97660 28105 40783 12332 13265 31280
"38" 592 106152 19630 39864 13424 15816 37048
"39" 608 112942 13001 37039 14043 18509 43351
"40" 624 118062 8062 32518 14451 21290 49803
"41" 640 121666 4661 27107 14137 24044 56378
"42" 656 123841 2671 21136 13345 26743 62617
"43" 672 125285 1492 15655 11911 29174 68545
"44" 688 126090 901 10972 10173 31345 73600
"45" 704 126564 558 7329 8381 33112 77742
"46" 720 126903 369 4798 6465 34535 81105
"47" 736 127081 262 2964 4894 35628 83595
"48" 752 127220 191 1804 3532 36418 85466
"49" 768 127272 159 1036 2500 37006 86730
"50" 784 127320 140 622 1645 37395 87658
"51" 800 127341 128 335 1058 37658 88290
