"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127484 15 4 2 3
"3" 32 32 127476 22 4 2 4
"4" 48 39 127470 27 6 2 4
"5" 64 47 127462 31 5 3 8
"6" 80 61 127447 38 8 4 11
"7" 96 86 127422 57 10 6 13
"8" 112 117 127391 80 12 7 18
"9" 128 152 127352 100 15 11 26
"10" 144 183 127319 113 22 14 34
"11" 160 239 127265 151 27 16 45
"12" 176 325 127177 199 45 23 58
"13" 192 426 127076 274 45 34 73
"14" 208 562 126926 365 62 43 92
"15" 224 718 126761 459 78 59 122
"16" 240 922 126566 599 86 74 163
"17" 256 1182 126304 753 125 94 210
"18" 272 1490 125974 941 153 118 278
"19" 288 1914 125545 1205 203 155 351
"20" 304 2408 125037 1483 281 197 447
"21" 320 3136 124292 1937 352 253 594
"22" 336 4059 123355 2550 425 323 761
"23" 352 5093 122284 3123 535 418 1017
"24" 368 6464 120879 3927 703 537 1297
"25" 384 8244 119050 5050 845 697 1652
"26" 400 10387 116851 6261 1135 892 2099
"27" 416 13141 114054 7908 1405 1144 2684
"28" 432 16572 110537 9887 1796 1471 3418
"29" 448 20695 106234 12235 2257 1881 4322
"30" 464 25856 101005 15206 2800 2358 5492
"31" 480 31755 94931 18331 3474 2974 6976
"32" 496 39025 87617 22185 4282 3723 8835
"33" 512 47213 79172 26209 5312 4664 11028
"34" 528 56368 69924 30437 6377 5868 13686
"35" 544 66130 59967 34108 7912 7254 16856
"36" 560 76483 49497 37607 9299 8912 20665
"37" 576 86628 39253 39884 10773 10827 25144
"38" 592 96278 29553 40907 11972 13055 30344
"39" 608 104997 20888 40189 13135 15493 36180
"40" 624 112098 13923 37567 13964 18184 42383
"41" 640 117520 8616 33508 14233 20919 48860
"42" 656 121192 5108 28074 14026 23692 55400
"43" 672 123661 2914 22322 13225 26398 61716
"44" 688 125149 1618 16699 11974 28951 67525
"45" 704 125999 939 11721 10459 31143 72676
"46" 720 126567 576 7894 8692 32996 76985
"47" 736 126900 350 5129 6684 34458 80629
"48" 752 127084 249 3228 4937 35602 83317
"49" 768 127178 184 1902 3681 36410 85185
"50" 784 127308 144 1095 2673 37003 86537
"51" 800 127349 126 647 1765 37440 87497
