"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127486 14 5 1 4
"3" 32 35 127475 24 5 2 4
"4" 48 48 127462 34 7 2 5
"5" 64 60 127447 44 6 3 7
"6" 80 74 127436 51 9 4 10
"7" 96 100 127407 66 16 5 13
"8" 112 140 127366 93 17 9 21
"9" 128 185 127317 125 14 13 33
"10" 144 236 127270 156 17 18 45
"11" 160 279 127228 174 26 25 54
"12" 176 348 127151 214 34 30 70
"13" 192 444 127053 264 49 37 94
"14" 208 591 126905 363 60 48 120
"15" 224 736 126751 443 80 62 151
"16" 240 939 126549 565 106 80 188
"17" 256 1216 126258 750 127 105 234
"18" 272 1570 125889 981 150 131 308
"19" 288 2002 125456 1257 188 159 398
"20" 304 2590 124848 1614 262 196 518
"21" 320 3307 124118 2055 340 260 652
"22" 336 4179 123245 2573 442 330 834
"23" 352 5344 122043 3276 571 430 1067
"24" 368 6786 120545 4156 685 567 1378
"25" 384 8634 118669 5309 848 736 1741
"26" 400 10762 116451 6475 1152 934 2201
"27" 416 13603 113559 8122 1460 1195 2826
"28" 432 17041 110036 10155 1800 1529 3557
"29" 448 21367 105584 12621 2373 1919 4454
"30" 464 26716 100095 15663 2926 2468 5659
"31" 480 33190 93547 19345 3544 3125 7176
"32" 496 40414 86071 23046 4437 3934 8997
"33" 512 48817 77519 27317 5304 4902 11294
"34" 528 57979 68239 31253 6658 6054 14014
"35" 544 67939 58125 35073 8063 7471 17332
"36" 560 78133 47795 38087 9359 9325 21362
"37" 576 88155 37670 39983 10829 11419 25924
"38" 592 97554 28221 40530 12057 13641 31326
"39" 608 105836 20004 39461 13099 16123 37153
"40" 624 112600 13346 36596 13924 18715 43365
"41" 640 117876 8309 32257 14291 21466 49862
"42" 656 121365 4948 26819 14010 24224 56312
"43" 672 123795 2761 21281 13071 26832 62611
"44" 688 125262 1541 16030 11724 29231 68277
"45" 704 126075 899 11347 10086 31354 73288
"46" 720 126555 569 7617 8328 33191 77419
"47" 736 126860 394 4885 6552 34610 80813
"48" 752 127063 279 3117 4783 35758 83405
"49" 768 127186 205 1884 3561 36516 85225
"50" 784 127259 168 1114 2452 37090 86603
"51" 800 127314 148 690 1636 37507 87481
