"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 28 127482 18 6 3 1
"3" 32 37 127473 24 8 4 1
"4" 48 54 127455 39 7 5 3
"5" 64 76 127433 57 8 6 5
"6" 80 94 127414 67 13 6 8
"7" 96 129 127379 88 10 13 18
"8" 112 158 127350 105 13 16 24
"9" 128 195 127311 121 21 20 33
"10" 144 255 127253 160 29 20 46
"11" 160 314 127188 191 44 22 57
"12" 176 422 127073 262 48 29 83
"13" 192 548 126949 343 61 35 109
"14" 208 661 126831 409 66 48 138
"15" 224 827 126658 497 97 64 169
"16" 240 1095 126381 661 130 83 221
"17" 256 1424 126039 877 153 112 282
"18" 272 1820 125645 1127 189 144 360
"19" 288 2313 125131 1408 264 180 461
"20" 304 3005 124415 1865 321 239 580
"21" 320 3784 123619 2331 414 295 744
"22" 336 4922 122467 3075 517 394 936
"23" 352 6270 121077 3881 688 493 1208
"24" 368 7972 119312 4926 855 636 1555
"25" 384 10212 117025 6322 1083 816 1991
"26" 400 12938 114266 7941 1385 1040 2572
"27" 416 16315 110805 9932 1759 1351 3273
"28" 432 20456 106523 12315 2193 1727 4221
"29" 448 25518 101354 15079 2850 2222 5367
"30" 464 31664 95051 18483 3539 2844 6798
"31" 480 38993 87557 22402 4340 3582 8669
"32" 496 47115 79269 26501 5211 4538 10865
"33" 512 56125 70120 30456 6433 5682 13554
"34" 528 65778 60326 34033 7851 7080 16814
"35" 544 75946 50036 37309 9032 8795 20810
"36" 560 86266 39691 39740 10606 10729 25191
"37" 576 95969 29932 40761 11927 12917 30364
"38" 592 104450 21428 39975 13087 15405 35983
"39" 608 111685 14175 37557 13871 18072 42185
"40" 624 117307 8779 33611 14232 20812 48652
"41" 640 121176 5101 28324 14150 23546 55156
"42" 656 123702 2874 22481 13468 26301 61452
"43" 672 125186 1616 16884 12241 28769 67292
"44" 688 126023 947 11903 10614 31009 72497
"45" 704 126526 558 8096 8675 32913 76842
"46" 720 126894 359 5176 6905 34362 80451
"47" 736 127070 247 3198 5160 35577 83135
"48" 752 127208 185 1955 3740 36412 85101
"49" 768 127274 153 1150 2598 37027 86499
"50" 784 127320 132 675 1749 37437 87459
"51" 800 127353 125 384 1125 37724 88120
