"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 28 127482 18 4 2 4
"3" 32 37 127471 26 3 2 6
"4" 48 42 127467 29 1 3 9
"5" 64 53 127457 36 3 3 11
"6" 80 61 127447 37 8 4 12
"7" 96 85 127425 54 10 4 17
"8" 112 111 127394 68 16 6 21
"9" 128 155 127349 104 17 7 27
"10" 144 188 127314 122 22 11 33
"11" 160 235 127270 149 26 19 41
"12" 176 296 127200 183 34 23 56
"13" 192 384 127116 239 44 33 68
"14" 208 498 127002 312 56 42 88
"15" 224 613 126878 369 75 54 115
"16" 240 821 126666 509 77 77 158
"17" 256 1012 126473 624 98 93 197
"18" 272 1269 126216 779 138 112 240
"19" 288 1638 125830 1001 171 147 319
"20" 304 2107 125345 1276 224 180 427
"21" 320 2677 124767 1623 273 226 555
"22" 336 3353 124080 2044 333 281 695
"23" 352 4257 123139 2555 467 364 871
"24" 368 5517 121828 3348 603 456 1110
"25" 384 7107 120223 4400 709 587 1411
"26" 400 8994 118285 5513 956 746 1779
"27" 416 11364 115840 6954 1187 936 2287
"28" 432 14295 112852 8659 1536 1222 2878
"29" 448 17894 109138 10707 1967 1557 3663
"30" 464 22609 104373 13440 2521 1972 4676
"31" 480 27973 98850 16498 3037 2540 5898
"32" 496 34506 92116 20020 3740 3218 7528
"33" 512 41894 84600 23666 4639 4069 9520
"34" 528 50584 75764 27793 5784 5083 11924
"35" 544 59814 66389 31737 6954 6330 14793
"36" 560 69826 56196 35389 8375 7827 18235
"37" 576 80327 45641 38657 9712 9565 22393
"38" 592 90191 35646 40362 10989 11597 27243
"39" 608 99440 26461 40592 12330 13865 32653
"40" 624 107596 18290 39162 13461 16436 38537
"41" 640 114030 11977 36073 13922 19092 44943
"42" 656 118968 7183 31544 14083 21856 51485
"43" 672 122301 4143 25991 13851 24550 57909
"44" 688 124233 2379 20108 12928 27155 64042
"45" 704 125475 1354 14755 11580 29500 69640
"46" 720 126221 825 10331 9769 31579 74542
"47" 736 126650 523 6876 8039 33244 78491
"48" 752 126942 336 4357 6161 34644 81780
"49" 768 127113 249 2711 4546 35686 84170
"50" 784 127211 196 1603 3238 36473 85897
"51" 800 127287 161 939 2261 36998 87089
