"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127485 14 3 5 2
"3" 32 32 127478 22 0 7 3
"4" 48 38 127471 26 2 7 3
"5" 64 41 127467 28 2 7 4
"6" 80 48 127463 30 3 7 8
"7" 96 67 127441 37 11 7 12
"8" 112 97 127413 59 10 11 17
"9" 128 126 127381 77 13 14 22
"10" 144 159 127347 100 13 18 28
"11" 160 188 127320 118 12 19 39
"12" 176 224 127283 132 22 21 49
"13" 192 284 127216 164 31 28 61
"14" 208 372 127132 216 45 31 80
"15" 224 500 127006 297 69 40 94
"16" 240 648 126845 399 68 59 122
"17" 256 812 126674 511 65 71 165
"18" 272 1014 126469 608 111 91 204
"19" 288 1273 126204 752 142 117 262
"20" 304 1678 125798 1018 175 152 333
"21" 320 2149 125309 1296 236 198 419
"22" 336 2780 124655 1705 279 253 543
"23" 352 3492 123934 2139 343 322 688
"24" 368 4423 122970 2700 448 393 882
"25" 384 5641 121745 3452 559 490 1140
"26" 400 7120 120228 4334 732 612 1442
"27" 416 8855 118405 5302 936 774 1843
"28" 432 11346 115883 6827 1185 999 2335
"29" 448 14263 112882 8539 1494 1245 2985
"30" 464 17968 109076 10665 1937 1560 3806
"31" 480 22473 104452 13340 2357 1988 4788
"32" 496 27808 98988 16306 2959 2541 6002
"33" 512 34239 92401 19767 3673 3211 7588
"34" 528 41932 84588 23791 4601 4034 9506
"35" 544 50449 75836 27750 5742 5068 11889
"36" 560 59910 66256 31983 6819 6300 14808
"37" 576 70037 56002 35779 8189 7786 18283
"38" 592 80155 45810 38698 9521 9622 22314
"39" 608 89891 35951 40330 10937 11646 26978
"40" 624 99152 26697 40555 12429 13935 32233
"41" 640 107377 18514 39229 13621 16437 38090
"42" 656 114038 11942 36318 14146 19200 44374
"43" 672 118923 7246 31682 14440 21938 50863
"44" 688 122087 4235 26172 13850 24749 57316
"45" 704 124213 2407 20365 12911 27445 63492
"46" 720 125456 1368 14986 11633 29929 68908
"47" 736 126218 802 10523 9861 32049 73785
"48" 752 126656 494 6997 8038 33756 77865
"49" 768 126963 325 4443 6213 35124 81183
"50" 784 127125 230 2732 4696 36146 83551
"51" 800 127229 171 1666 3259 36957 85347
