"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 20 127491 9 6 2 3
"3" 32 25 127484 15 1 4 5
"4" 48 26 127484 15 0 5 6
"5" 64 26 127482 14 1 5 6
"6" 80 31 127477 13 6 5 7
"7" 96 52 127458 30 6 7 9
"8" 112 71 127436 44 7 8 12
"9" 128 84 127426 54 4 11 15
"10" 144 92 127414 55 6 14 17
"11" 160 121 127388 72 12 15 22
"12" 176 156 127351 89 24 16 27
"13" 192 221 127286 136 23 19 43
"14" 208 269 127235 166 23 24 56
"15" 224 337 127162 205 33 29 70
"16" 240 436 127056 271 40 38 87
"17" 256 558 126937 345 58 42 113
"18" 272 739 126751 459 78 54 148
"19" 288 928 126561 568 96 78 186
"20" 304 1173 126297 718 118 99 238
"21" 320 1501 125971 905 165 128 303
"22" 336 1901 125558 1137 217 158 389
"23" 352 2464 124984 1510 251 201 502
"24" 368 3099 124331 1898 320 250 631
"25" 384 3934 123466 2381 437 313 803
"26" 400 5086 122305 3113 531 419 1023
"27" 416 6422 120925 3935 658 535 1294
"28" 432 8056 119245 4866 881 690 1619
"29" 448 10202 117055 6131 1161 863 2047
"30" 464 12890 114299 7744 1407 1118 2621
"31" 480 16240 110861 9763 1718 1411 3348
"32" 496 20371 106631 12095 2178 1854 4244
"33" 512 25322 101554 14909 2695 2342 5376
"34" 528 31226 95497 18123 3386 2935 6782
"35" 544 38439 88176 21958 4215 3687 8579
"36" 560 46509 79913 25936 5268 4613 10692
"37" 576 55742 70497 30262 6386 5762 13332
"38" 592 65633 60436 34300 7746 7043 16544
"39" 608 75862 50055 37530 9278 8653 20401
"40" 624 86260 39571 40103 10553 10636 24968
"41" 640 95915 29912 41107 11882 12864 30062
"42" 656 104531 21338 40240 13153 15313 35825
"43" 672 111692 14195 37802 13930 17915 42045
"44" 688 117228 8890 33764 14203 20714 48547
"45" 704 120975 5274 28442 14224 23475 54834
"46" 720 123526 2982 22550 13592 26167 61217
"47" 736 125091 1669 16943 12391 28768 66989
"48" 752 126014 976 12033 10708 31078 72195
"49" 768 126553 602 8112 8786 32957 76698
"50" 784 126862 397 5240 6832 34566 80224
"51" 800 127071 279 3348 5131 35707 82885
