"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 22 127490 12 4 2 4
"3" 32 27 127483 17 2 4 4
"4" 48 33 127477 22 2 5 4
"5" 64 40 127470 25 4 5 6
"6" 80 51 127457 30 9 6 6
"7" 96 74 127436 46 7 6 15
"8" 112 104 127405 70 10 7 17
"9" 128 118 127388 76 12 9 21
"10" 144 144 127365 90 16 12 26
"11" 160 184 127321 109 20 16 39
"12" 176 233 127270 135 25 24 49
"13" 192 293 127213 166 38 28 61
"14" 208 376 127128 222 36 38 80
"15" 224 495 127000 300 53 45 97
"16" 240 640 126858 397 63 58 122
"17" 256 807 126686 497 86 71 153
"18" 272 1014 126468 631 109 91 183
"19" 288 1276 126188 785 131 114 246
"20" 304 1630 125850 980 183 146 321
"21" 320 2072 125370 1267 208 179 418
"22" 336 2639 124804 1589 303 213 534
"23" 352 3374 124042 2049 353 272 700
"24" 368 4310 123074 2618 457 351 884
"25" 384 5458 121905 3297 566 477 1118
"26" 400 6954 120380 4212 705 611 1426
"27" 416 8785 118493 5309 901 778 1797
"28" 432 11015 116212 6601 1147 981 2286
"29" 448 13835 113302 8302 1476 1235 2822
"30" 464 17380 109705 10301 1924 1575 3580
"31" 480 21663 105299 12726 2382 1991 4564
"32" 496 27084 99720 15824 2983 2494 5783
"33" 512 33524 93133 19414 3639 3158 7313
"34" 528 40979 85581 23311 4479 3954 9235
"35" 544 49260 77108 27333 5471 4971 11485
"36" 560 58456 67765 31304 6668 6193 14291
"37" 576 68468 57540 35108 8043 7655 17662
"38" 592 78825 47135 38285 9456 9378 21706
"39" 608 89055 36768 40403 10850 11424 26378
"40" 624 98423 27434 40908 12082 13702 31731
"41" 640 106637 19206 39827 13117 16159 37534
"42" 656 113361 12639 36816 14008 18865 43672
"43" 672 118486 7694 32360 14371 21607 50148
"44" 688 121836 4520 26680 14047 24439 56670
"45" 704 124019 2585 20941 13162 27045 62871
"46" 720 125317 1487 15471 11706 29468 68672
"47" 736 126158 855 10856 9974 31543 73785
"48" 752 126601 545 7211 8169 33240 77981
"49" 768 126926 374 4638 6339 34678 81271
"50" 784 127100 272 2869 4663 35807 83761
"51" 800 127183 214 1737 3371 36563 85512
