"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 30 127478 19 5 1 5
"3" 32 50 127460 39 3 3 5
"4" 48 53 127454 40 4 4 5
"5" 64 64 127444 45 9 4 6
"6" 80 83 127424 54 12 4 13
"7" 96 133 127374 94 11 9 19
"8" 112 165 127342 112 15 11 27
"9" 128 192 127310 122 24 13 33
"10" 144 262 127241 167 27 18 50
"11" 160 339 127165 215 31 23 70
"12" 176 424 127076 265 41 30 88
"13" 192 571 126936 365 61 38 107
"14" 208 711 126782 445 81 53 132
"15" 224 927 126558 579 108 74 166
"16" 240 1177 126302 734 125 96 222
"17" 256 1551 125918 966 164 131 290
"18" 272 1987 125474 1234 228 164 361
"19" 288 2594 124865 1615 292 198 489
"20" 304 3285 124142 2053 346 258 628
"21" 320 4196 123216 2575 461 344 816
"22" 336 5362 122000 3274 567 442 1079
"23" 352 6884 120429 4278 652 567 1387
"24" 368 8618 118662 5274 897 709 1738
"25" 384 10863 116365 6535 1181 916 2231
"26" 400 13751 113381 8315 1459 1170 2807
"27" 416 17250 109833 10356 1838 1522 3534
"28" 432 21463 105475 12768 2314 1934 4447
"29" 448 26722 100079 15692 2924 2477 5629
"30" 464 33020 93688 19115 3634 3117 7154
"31" 480 40302 86248 22860 4527 3955 8960
"32" 496 48570 77793 26845 5507 4942 11276
"33" 512 57883 68360 31005 6642 6155 14081
"34" 528 67780 58283 34836 7896 7629 17419
"35" 544 78140 47723 38078 9342 9390 21330
"36" 560 88146 37642 40032 10746 11330 26038
"37" 576 97666 28208 40772 12026 13599 31269
"38" 592 106028 19890 39607 13217 16117 37087
"39" 608 112797 13100 36719 13938 18812 43328
"40" 624 118008 8165 32476 13999 21710 49823
"41" 640 121445 4875 26952 13906 24465 56122
"42" 656 123829 2734 21407 13058 27084 62280
"43" 672 125248 1551 15949 11798 29531 67970
"44" 688 126089 900 11309 10161 31619 73000
"45" 704 126592 552 7595 8392 33364 77241
"46" 720 126874 372 4932 6507 34856 80579
"47" 736 127084 267 3052 4824 35979 83229
"48" 752 127195 203 1828 3439 36815 85113
"49" 768 127279 162 1061 2457 37364 86397
"50" 784 127325 140 603 1660 37768 87294
"51" 800 127344 133 346 1040 38038 87920
